booking_id,room,start_date,end_date,request_id,prefix_room,bookings_days,client_name,room_type,request_type,adults,childrens,total_occupancy,price_day,capacity,total_price,overcrowded
4942,S50,2016-01-19,2016-01-25,2386,S,6,Sabina Schowalter DVM,conference_room_small,party,33,32,65,80,15,480,1
4943,S51,2016-01-19,2016-01-25,2386,S,6,Sabina Schowalter DVM,conference_room_small,party,33,32,65,80,15,480,1
4944,S52,2016-01-19,2016-01-25,2386,S,6,Sabina Schowalter DVM,conference_room_small,party,33,32,65,80,15,480,1
4945,L43,2016-03-10,2016-03-11,2387,L,1,Daulton Bruen Sr.,conference_room_large,wedding,29,20,49,150,50,150,0
4946,S82,2016-03-14,2016-03-19,2388,S,5,Freeman Marks,conference_room_small,party,20,38,58,80,15,400,1
4947,S83,2016-03-14,2016-03-19,2388,S,5,Freeman Marks,conference_room_small,party,20,38,58,80,15,400,1
4948,S84,2016-03-14,2016-03-19,2388,S,5,Freeman Marks,conference_room_small,party,20,38,58,80,15,400,1
4949,S85,2016-03-14,2016-03-19,2388,S,5,Freeman Marks,conference_room_small,party,20,38,58,80,15,400,1
4950,L33,2016-01-12,2016-01-13,2389,L,1,Ovila Schroeder,conference_room_large,wedding,25,15,40,150,50,150,0
4951,X42,2016-01-23,2016-01-26,2390,X,3,Graves Gleason,deluxe_room,holiday,2,2,4,150,3,450,1
4952,X43,2016-01-23,2016-01-26,2390,X,3,Graves Gleason,deluxe_room,holiday,2,2,4,150,3,450,1
4953,N51,2016-01-10,2016-01-11,2391,N,1,Dr. Kay Littel MD,normal_room,holiday,1,0,1,80,1,80,0
4954,D36,2016-02-23,2016-02-29,2392,D,6,Dr. Artie Hegmann,double_room,holiday,4,4,8,100,3,600,1
4955,D37,2016-02-23,2016-02-29,2392,D,6,Dr. Artie Hegmann,double_room,holiday,4,4,8,100,3,600,1
4956,D38,2016-02-23,2016-02-29,2392,D,6,Dr. Artie Hegmann,double_room,holiday,4,4,8,100,3,600,1
4957,S18,2016-03-27,2016-03-28,2393,S,1,Kassidy Parisian,conference_room_small,conference,15,0,15,80,15,80,0
4958,S53,2016-02-24,2016-02-29,2394,S,5,Benard O'Keefe IV,conference_room_small,conference,23,0,23,80,15,400,1
4959,S54,2016-02-24,2016-02-29,2394,S,5,Benard O'Keefe IV,conference_room_small,conference,23,0,23,80,15,400,1
4960,D25,2016-02-13,2016-02-20,2395,D,7,Almira Barrows,double_room,holiday,7,1,8,100,3,700,1
4961,D26,2016-02-13,2016-02-20,2395,D,7,Almira Barrows,double_room,holiday,7,1,8,100,3,700,1
4962,D27,2016-02-13,2016-02-20,2395,D,7,Almira Barrows,double_room,holiday,7,1,8,100,3,700,1
4963,L22,2016-02-17,2016-02-24,2396,L,7,Sonia Lang DDS,conference_room_large,conference,34,0,34,150,50,1050,0
4964,X18,2016-03-30,2016-04-02,2397,X,3,Rowan Schaden,deluxe_room,holiday,1,1,2,150,3,450,0
4965,N74,2016-01-30,2016-02-02,2398,N,3,Regan Kulas,normal_room,holiday,3,0,3,80,1,240,1
4966,N75,2016-01-30,2016-02-02,2398,N,3,Regan Kulas,normal_room,holiday,3,0,3,80,1,240,1
4967,N76,2016-01-30,2016-02-02,2398,N,3,Regan Kulas,normal_room,holiday,3,0,3,80,1,240,1
4968,X25,2016-03-06,2016-03-11,2399,X,5,Mrs. Arabella Lockman,deluxe_room,business,4,1,5,150,3,750,1
4969,X26,2016-03-06,2016-03-11,2399,X,5,Mrs. Arabella Lockman,deluxe_room,business,4,1,5,150,3,750,1
4970,D31,2016-01-01,2016-01-19,2400,D,18,Leslee Farrell,double_room,business,2,2,4,100,3,1800,1
4971,D32,2016-01-01,2016-01-19,2400,D,18,Leslee Farrell,double_room,business,2,2,4,100,3,1800,1
4972,S105,2016-03-20,2016-03-25,2401,S,5,Brennen Schulist PhD,conference_room_small,party,12,4,16,80,15,400,1
4973,S106,2016-03-20,2016-03-25,2401,S,5,Brennen Schulist PhD,conference_room_small,party,12,4,16,80,15,400,1
4974,N79,2016-01-11,2016-01-16,2402,N,5,Vessie Murphy,normal_room,holiday,2,0,2,80,1,400,1
4975,N80,2016-01-11,2016-01-16,2402,N,5,Vessie Murphy,normal_room,holiday,2,0,2,80,1,400,1
4976,S86,2016-02-10,2016-02-16,2403,S,6,Retha Tremblay DDS,conference_room_small,conference,28,0,28,80,15,480,1
4977,S97,2016-02-10,2016-02-16,2403,S,6,Retha Tremblay DDS,conference_room_small,conference,28,0,28,80,15,480,1
4978,X26,2016-03-19,2016-03-20,2404,X,1,Cam Nikolaus,deluxe_room,holiday,3,0,3,150,3,150,0
4979,S157,2016-03-24,2016-03-26,2406,S,2,Clotilde Dickens,conference_room_small,conference,21,0,21,80,15,160,1
4980,S158,2016-03-24,2016-03-26,2406,S,2,Clotilde Dickens,conference_room_small,conference,21,0,21,80,15,160,1
4981,N106,2016-03-19,2016-03-24,2407,N,5,Dewayne Fritsch,normal_room,holiday,4,2,6,80,1,400,1
4982,N107,2016-03-19,2016-03-24,2407,N,5,Dewayne Fritsch,normal_room,holiday,4,2,6,80,1,400,1
4983,N108,2016-03-19,2016-03-24,2407,N,5,Dewayne Fritsch,normal_room,holiday,4,2,6,80,1,400,1
4984,N109,2016-03-19,2016-03-24,2407,N,5,Dewayne Fritsch,normal_room,holiday,4,2,6,80,1,400,1
4985,N110,2016-03-19,2016-03-24,2407,N,5,Dewayne Fritsch,normal_room,holiday,4,2,6,80,1,400,1
4986,N111,2016-03-19,2016-03-24,2407,N,5,Dewayne Fritsch,normal_room,holiday,4,2,6,80,1,400,1
4987,L24,2016-01-29,2016-02-02,2408,L,4,Deana Marvin,conference_room_large,conference,26,0,26,150,50,600,0
4988,X33,2016-01-05,2016-01-10,2409,X,5,Rafaela Ondricka,deluxe_room,business,1,0,1,150,3,750,0
4989,D37,2016-03-29,2016-04-02,2410,D,4,Kaitlin Barrows,double_room,holiday,1,2,3,100,3,400,0
4990,N125,2016-03-13,2016-03-17,2411,N,4,Dr. Jacky VonRueden,normal_room,business,1,1,2,80,1,320,1
4991,N126,2016-03-13,2016-03-17,2411,N,4,Dr. Jacky VonRueden,normal_room,business,1,1,2,80,1,320,1
4992,D56,2016-02-03,2016-02-06,2412,D,3,Alonzo Kessler,double_room,holiday,3,1,4,100,3,300,1
4993,D57,2016-02-03,2016-02-06,2412,D,3,Alonzo Kessler,double_room,holiday,3,1,4,100,3,300,1
4994,N115,2016-02-09,2016-02-13,2413,N,4,Saint Lind,normal_room,business,2,0,2,80,1,320,1
4995,N137,2016-02-09,2016-02-13,2413,N,4,Saint Lind,normal_room,business,2,0,2,80,1,320,1
4996,S114,2016-01-09,2016-01-16,2415,S,7,Saint Fisher DVM,conference_room_small,conference,21,0,21,80,15,560,1
4997,S115,2016-01-09,2016-01-16,2415,S,7,Saint Fisher DVM,conference_room_small,conference,21,0,21,80,15,560,1
4998,X32,2016-01-30,2016-02-03,2416,X,4,Katlyn Lindgren,deluxe_room,holiday,1,2,3,150,3,600,0
4999,D43,2016-01-26,2016-01-28,2417,D,2,Miriah Nikolaus,double_room,holiday,3,0,3,100,3,200,0
5000,L34,2016-01-23,2016-01-27,2418,L,4,Miss Stephenie Boehm,conference_room_large,conference,12,0,12,150,50,600,0
5001,S116,2016-01-08,2016-01-19,2419,S,11,Shyla Schamberger,conference_room_small,conference,30,0,30,80,15,880,1
5002,S117,2016-01-08,2016-01-19,2419,S,11,Shyla Schamberger,conference_room_small,conference,30,0,30,80,15,880,1
5003,L52,2016-03-08,2016-03-13,2420,L,5,Jerad Champlin,conference_room_large,wedding,23,29,52,150,50,750,1
5004,L58,2016-03-08,2016-03-13,2420,L,5,Jerad Champlin,conference_room_large,wedding,23,29,52,150,50,750,1
5005,S81,2016-01-26,2016-01-30,2421,S,4,Libby Prosacco,conference_room_small,wedding,19,44,63,80,15,320,1
5006,S82,2016-01-26,2016-01-30,2421,S,4,Libby Prosacco,conference_room_small,wedding,19,44,63,80,15,320,1
5007,S83,2016-01-26,2016-01-30,2421,S,4,Libby Prosacco,conference_room_small,wedding,19,44,63,80,15,320,1
5008,S84,2016-01-26,2016-01-30,2421,S,4,Libby Prosacco,conference_room_small,wedding,19,44,63,80,15,320,1
5009,S85,2016-01-26,2016-01-30,2421,S,4,Libby Prosacco,conference_room_small,wedding,19,44,63,80,15,320,1
5010,L34,2016-01-11,2016-01-14,2422,L,3,Kyle Roberts,conference_room_large,conference,35,0,35,150,50,450,0
5011,L34,2016-03-20,2016-03-28,2423,L,8,Ms. Eartha Volkman PhD,conference_room_large,party,23,21,44,150,50,1200,0
5012,X34,2016-03-03,2016-03-05,2424,X,2,Elgie Hodkiewicz,deluxe_room,holiday,1,2,3,150,3,300,0
5013,S106,2016-03-02,2016-03-06,2425,S,4,Dr. Dozier Brakus IV,conference_room_small,conference,21,0,21,80,15,320,1
5014,S107,2016-03-02,2016-03-06,2425,S,4,Dr. Dozier Brakus IV,conference_room_small,conference,21,0,21,80,15,320,1
5015,S68,2016-01-14,2016-01-18,2426,S,4,Mrs. Noma Boyle PhD,conference_room_small,wedding,20,19,39,80,15,320,1
5016,S76,2016-01-14,2016-01-18,2426,S,4,Mrs. Noma Boyle PhD,conference_room_small,wedding,20,19,39,80,15,320,1
5017,S77,2016-01-14,2016-01-18,2426,S,4,Mrs. Noma Boyle PhD,conference_room_small,wedding,20,19,39,80,15,320,1
5018,N88,2016-03-02,2016-03-08,2427,N,6,Christie Marquardt,normal_room,business,1,1,2,80,1,480,1
5019,N89,2016-03-02,2016-03-08,2427,N,6,Christie Marquardt,normal_room,business,1,1,2,80,1,480,1
5020,X27,2016-02-25,2016-03-01,2428,X,5,Sariah Von DDS,deluxe_room,holiday,1,0,1,150,3,750,0
5021,S73,2016-01-08,2016-01-09,2429,S,1,Ozell Block,conference_room_small,party,25,24,49,80,15,80,1
5022,S74,2016-01-08,2016-01-09,2429,S,1,Ozell Block,conference_room_small,party,25,24,49,80,15,80,1
5023,S75,2016-01-08,2016-01-09,2429,S,1,Ozell Block,conference_room_small,party,25,24,49,80,15,80,1
5024,S83,2016-01-08,2016-01-09,2429,S,1,Ozell Block,conference_room_small,party,25,24,49,80,15,80,1
5025,X33,2016-01-11,2016-01-15,2430,X,4,Myrtis Roberts MD,deluxe_room,holiday,1,0,1,150,3,600,0
5026,D58,2016-02-04,2016-02-06,2431,D,2,Ludwig Wisozk,double_room,business,1,0,1,100,3,200,0
5027,D38,2016-03-30,2016-04-01,2432,D,2,Dr. Ferris Kling I,double_room,holiday,1,1,2,100,3,200,0
5028,D33,2016-01-03,2016-01-07,2433,D,4,Zaida Hansen,double_room,holiday,2,3,5,100,3,400,1
5029,D34,2016-01-03,2016-01-07,2433,D,4,Zaida Hansen,double_room,holiday,2,3,5,100,3,400,1
5030,S3,2016-01-09,2016-01-10,2435,S,1,Hardy Reynolds,conference_room_small,wedding,35,42,77,80,15,80,1
5031,S4,2016-01-09,2016-01-10,2435,S,1,Hardy Reynolds,conference_room_small,wedding,35,42,77,80,15,80,1
5032,S5,2016-01-09,2016-01-10,2435,S,1,Hardy Reynolds,conference_room_small,wedding,35,42,77,80,15,80,1
5033,S6,2016-01-09,2016-01-10,2435,S,1,Hardy Reynolds,conference_room_small,wedding,35,42,77,80,15,80,1
5034,S10,2016-01-09,2016-01-10,2435,S,1,Hardy Reynolds,conference_room_small,wedding,35,42,77,80,15,80,1
5035,S11,2016-01-09,2016-01-10,2435,S,1,Hardy Reynolds,conference_room_small,wedding,35,42,77,80,15,80,1
5036,L23,2016-02-15,2016-02-26,2436,L,11,Kenyon Gerhold,conference_room_large,wedding,14,23,37,150,50,1650,0
5037,X44,2016-01-21,2016-01-25,2437,X,4,Dr. Simpson Pacocha,deluxe_room,business,3,0,3,150,3,600,0
5038,S53,2016-01-22,2016-01-30,2438,S,8,Trista Mante,conference_room_small,party,27,18,45,80,15,640,1
5039,S54,2016-01-22,2016-01-30,2438,S,8,Trista Mante,conference_room_small,party,27,18,45,80,15,640,1
5040,S55,2016-01-22,2016-01-30,2438,S,8,Trista Mante,conference_room_small,party,27,18,45,80,15,640,1
5041,X47,2016-01-16,2016-01-23,2439,X,7,Mrs. Shelby Bayer,deluxe_room,business,2,0,2,150,3,1050,0
5042,N22,2016-01-15,2016-01-19,2440,N,4,Darold Schinner,normal_room,business,4,0,4,80,1,320,1
5043,N23,2016-01-15,2016-01-19,2440,N,4,Darold Schinner,normal_room,business,4,0,4,80,1,320,1
5044,N24,2016-01-15,2016-01-19,2440,N,4,Darold Schinner,normal_room,business,4,0,4,80,1,320,1
5045,N25,2016-01-15,2016-01-19,2440,N,4,Darold Schinner,normal_room,business,4,0,4,80,1,320,1
5046,N60,2016-02-13,2016-02-18,2441,N,5,Sibbie Heaney,normal_room,business,1,0,1,80,1,400,0
5047,N61,2016-02-11,2016-02-18,2442,N,7,Rochelle Kemmer DVM,normal_room,holiday,2,2,4,80,1,560,1
5048,N62,2016-02-11,2016-02-18,2442,N,7,Rochelle Kemmer DVM,normal_room,holiday,2,2,4,80,1,560,1
5049,N63,2016-02-11,2016-02-18,2442,N,7,Rochelle Kemmer DVM,normal_room,holiday,2,2,4,80,1,560,1
5050,N64,2016-02-11,2016-02-18,2442,N,7,Rochelle Kemmer DVM,normal_room,holiday,2,2,4,80,1,560,1
5051,S44,2016-02-19,2016-02-20,2443,S,1,Dr. Darrius Gottlieb,conference_room_small,conference,16,0,16,80,15,80,1
5052,S45,2016-02-19,2016-02-20,2443,S,1,Dr. Darrius Gottlieb,conference_room_small,conference,16,0,16,80,15,80,1
5053,N120,2016-03-20,2016-03-22,2444,N,2,Sophie Abernathy,normal_room,business,2,0,2,80,1,160,1
5054,N128,2016-03-20,2016-03-22,2444,N,2,Sophie Abernathy,normal_room,business,2,0,2,80,1,160,1
5055,D32,2016-02-07,2016-02-10,2445,D,3,Dr. Violetta Pacocha,double_room,business,2,0,2,100,3,300,0
5056,L21,2016-01-08,2016-01-10,2446,L,2,Vincenzo Torphy,conference_room_large,conference,31,0,31,150,50,300,0
5057,X36,2016-02-16,2016-02-21,2447,X,5,Kati Pagac,deluxe_room,holiday,4,1,5,150,3,750,1
5058,X37,2016-02-16,2016-02-21,2447,X,5,Kati Pagac,deluxe_room,holiday,4,1,5,150,3,750,1
5059,D33,2016-02-06,2016-02-10,2448,D,4,Katherine Bogisich,double_room,business,1,0,1,100,3,400,0
5060,N90,2016-03-04,2016-03-13,2449,N,9,Geovanni Klocko PhD,normal_room,holiday,4,2,6,80,1,720,1
5061,N91,2016-03-04,2016-03-13,2449,N,9,Geovanni Klocko PhD,normal_room,holiday,4,2,6,80,1,720,1
5062,N92,2016-03-04,2016-03-13,2449,N,9,Geovanni Klocko PhD,normal_room,holiday,4,2,6,80,1,720,1
5063,N93,2016-03-04,2016-03-13,2449,N,9,Geovanni Klocko PhD,normal_room,holiday,4,2,6,80,1,720,1
5064,N94,2016-03-04,2016-03-13,2449,N,9,Geovanni Klocko PhD,normal_room,holiday,4,2,6,80,1,720,1
5065,N95,2016-03-04,2016-03-13,2449,N,9,Geovanni Klocko PhD,normal_room,holiday,4,2,6,80,1,720,1
5066,N51,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5067,N52,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5068,N53,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5069,N54,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5070,N55,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5071,N56,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5072,N57,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5073,N67,2016-01-20,2016-01-23,2450,N,3,Boris Doyle,normal_room,holiday,5,3,8,80,1,240,1
5074,N95,2016-02-09,2016-02-17,2452,N,8,Jeramiah Schoen,normal_room,business,2,1,3,80,1,640,1
5075,N96,2016-02-09,2016-02-17,2452,N,8,Jeramiah Schoen,normal_room,business,2,1,3,80,1,640,1
5076,N97,2016-02-09,2016-02-17,2452,N,8,Jeramiah Schoen,normal_room,business,2,1,3,80,1,640,1
5077,L58,2016-01-13,2016-01-17,2453,L,4,Talan Shanahan,conference_room_large,party,11,47,58,150,50,600,1
5078,L59,2016-01-13,2016-01-17,2453,L,4,Talan Shanahan,conference_room_large,party,11,47,58,150,50,600,1
5079,S118,2016-01-10,2016-01-18,2454,S,8,Ovila Kautzer DDS,conference_room_small,wedding,10,7,17,80,15,640,1
5080,S119,2016-01-10,2016-01-18,2454,S,8,Ovila Kautzer DDS,conference_room_small,wedding,10,7,17,80,15,640,1
5081,X46,2016-02-01,2016-02-05,2455,X,4,Dr. Gray Graham,deluxe_room,business,3,0,3,150,3,600,0
5082,D32,2016-01-21,2016-01-27,2456,D,6,Mr. Nakia Feest DVM,double_room,holiday,3,1,4,100,3,600,1
5083,D33,2016-01-21,2016-01-27,2456,D,6,Mr. Nakia Feest DVM,double_room,holiday,3,1,4,100,3,600,1
5084,S107,2016-03-21,2016-03-25,2457,S,4,Nona Hyatt,conference_room_small,party,17,23,40,80,15,320,1
5085,S108,2016-03-21,2016-03-25,2457,S,4,Nona Hyatt,conference_room_small,party,17,23,40,80,15,320,1
5086,S109,2016-03-21,2016-03-25,2457,S,4,Nona Hyatt,conference_room_small,party,17,23,40,80,15,320,1
5087,S64,2016-03-05,2016-03-09,2458,S,4,Layla Trantow DDS,conference_room_small,wedding,29,30,59,80,15,320,1
5088,S65,2016-03-05,2016-03-09,2458,S,4,Layla Trantow DDS,conference_room_small,wedding,29,30,59,80,15,320,1
5089,S66,2016-03-05,2016-03-09,2458,S,4,Layla Trantow DDS,conference_room_small,wedding,29,30,59,80,15,320,1
5090,S67,2016-03-05,2016-03-09,2458,S,4,Layla Trantow DDS,conference_room_small,wedding,29,30,59,80,15,320,1
5091,X3,2016-01-02,2016-01-03,2459,X,1,Ms. Connie Fahey DDS,deluxe_room,holiday,1,3,4,150,3,150,1
5092,X4,2016-01-02,2016-01-03,2459,X,1,Ms. Connie Fahey DDS,deluxe_room,holiday,1,3,4,150,3,150,1
5093,L25,2016-01-25,2016-02-02,2460,L,8,Amara Morar,conference_room_large,party,13,0,13,150,50,1200,0
5094,N65,2016-02-16,2016-02-22,2461,N,6,Jameel Grimes,normal_room,business,1,0,1,80,1,480,0
5095,X34,2016-01-10,2016-01-14,2462,X,4,Haden Casper DDS,deluxe_room,business,7,1,8,150,3,600,1
5096,X35,2016-01-10,2016-01-14,2462,X,4,Haden Casper DDS,deluxe_room,business,7,1,8,150,3,600,1
5097,X36,2016-01-10,2016-01-14,2462,X,4,Haden Casper DDS,deluxe_room,business,7,1,8,150,3,600,1
5098,N70,2016-03-26,2016-04-01,2463,N,6,Mr. Roberto Emard,normal_room,business,3,0,3,80,1,480,1
5099,N71,2016-03-26,2016-04-01,2463,N,6,Mr. Roberto Emard,normal_room,business,3,0,3,80,1,480,1
5100,N72,2016-03-26,2016-04-01,2463,N,6,Mr. Roberto Emard,normal_room,business,3,0,3,80,1,480,1
5101,L40,2016-01-16,2016-01-18,2464,L,2,Lisbeth Bashirian,conference_room_large,party,25,40,65,150,50,300,1
5102,L42,2016-01-16,2016-01-18,2464,L,2,Lisbeth Bashirian,conference_room_large,party,25,40,65,150,50,300,1
5103,X27,2016-02-11,2016-02-16,2465,X,5,Dr. Nannie Botsford PhD,deluxe_room,holiday,3,0,3,150,3,750,0
5104,N112,2016-03-22,2016-03-29,2466,N,7,Hymen Kunde,normal_room,business,2,0,2,80,1,560,1
5105,N113,2016-03-22,2016-03-29,2466,N,7,Hymen Kunde,normal_room,business,2,0,2,80,1,560,1
5106,N136,2016-02-27,2016-02-29,2467,N,2,Roll Cassin,normal_room,holiday,4,0,4,80,1,160,1
5107,N137,2016-02-27,2016-02-29,2467,N,2,Roll Cassin,normal_room,holiday,4,0,4,80,1,160,1
5108,N138,2016-02-27,2016-02-29,2467,N,2,Roll Cassin,normal_room,holiday,4,0,4,80,1,160,1
5109,N139,2016-02-27,2016-02-29,2467,N,2,Roll Cassin,normal_room,holiday,4,0,4,80,1,160,1
5110,S70,2016-02-05,2016-02-08,2468,S,3,Dr. Orvil Stoltenberg V,conference_room_small,wedding,20,14,34,80,15,240,1
5111,S71,2016-02-05,2016-02-08,2468,S,3,Dr. Orvil Stoltenberg V,conference_room_small,wedding,20,14,34,80,15,240,1
5112,S87,2016-02-05,2016-02-08,2468,S,3,Dr. Orvil Stoltenberg V,conference_room_small,wedding,20,14,34,80,15,240,1
5113,N17,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5114,N44,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5115,N45,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5116,N73,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5117,N74,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5118,N75,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5119,N78,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5120,N79,2016-02-26,2016-02-28,2469,N,2,Mrs. Fannie Schoen MD,normal_room,business,7,1,8,80,1,160,1
5121,D23,2016-01-09,2016-01-16,2470,D,7,Hayward Lebsack Sr.,double_room,holiday,2,1,3,100,3,700,0
5122,L24,2016-03-20,2016-03-22,2471,L,2,Wava Nienow,conference_room_large,party,11,21,32,150,50,300,0
5123,N84,2016-02-02,2016-02-03,2472,N,1,Denine Donnelly,normal_room,holiday,3,1,4,80,1,80,1
5124,N85,2016-02-02,2016-02-03,2472,N,1,Denine Donnelly,normal_room,holiday,3,1,4,80,1,80,1
5125,N87,2016-02-02,2016-02-03,2472,N,1,Denine Donnelly,normal_room,holiday,3,1,4,80,1,80,1
5126,N88,2016-02-02,2016-02-03,2472,N,1,Denine Donnelly,normal_room,holiday,3,1,4,80,1,80,1
5127,N64,2016-01-01,2016-01-07,2473,N,6,Mr. Gregory Lemke,normal_room,business,2,1,3,80,1,480,1
5128,N65,2016-01-01,2016-01-07,2473,N,6,Mr. Gregory Lemke,normal_room,business,2,1,3,80,1,480,1
5129,N66,2016-01-01,2016-01-07,2473,N,6,Mr. Gregory Lemke,normal_room,business,2,1,3,80,1,480,1
5130,D28,2016-02-16,2016-02-20,2474,D,4,Maira Feeney,double_room,holiday,8,1,9,100,3,400,1
5131,D29,2016-02-16,2016-02-20,2474,D,4,Maira Feeney,double_room,holiday,8,1,9,100,3,400,1
5132,D30,2016-02-16,2016-02-20,2474,D,4,Maira Feeney,double_room,holiday,8,1,9,100,3,400,1
5133,L24,2016-02-25,2016-02-26,2475,L,1,David Botsford,conference_room_large,wedding,32,10,42,150,50,150,0
5134,S54,2016-03-09,2016-03-17,2477,S,8,Edie Morar,conference_room_small,party,17,37,54,80,15,640,1
5135,S60,2016-03-09,2016-03-17,2477,S,8,Edie Morar,conference_room_small,party,17,37,54,80,15,640,1
5136,S61,2016-03-09,2016-03-17,2477,S,8,Edie Morar,conference_room_small,party,17,37,54,80,15,640,1
5137,S62,2016-03-09,2016-03-17,2477,S,8,Edie Morar,conference_room_small,party,17,37,54,80,15,640,1
5138,X38,2016-02-15,2016-02-22,2478,X,7,Mr. Gilbert Blanda,deluxe_room,holiday,1,2,3,150,3,1050,0
5139,L37,2016-03-06,2016-03-12,2479,L,6,Yasmeen Bahringer,conference_room_large,conference,16,0,16,150,50,900,0
5140,X21,2016-01-22,2016-01-23,2480,X,1,Mr. Wade Johnston V,deluxe_room,business,1,0,1,150,3,150,0
5141,L28,2016-01-20,2016-01-21,2481,L,1,Haven Boehm II,conference_room_large,party,35,21,56,150,50,150,1
5142,L29,2016-01-20,2016-01-21,2481,L,1,Haven Boehm II,conference_room_large,party,35,21,56,150,50,150,1
5143,N77,2016-01-30,2016-02-05,2482,N,6,Ms. Modena Grady,normal_room,holiday,6,1,7,80,1,480,1
5144,N78,2016-01-30,2016-02-05,2482,N,6,Ms. Modena Grady,normal_room,holiday,6,1,7,80,1,480,1
5145,N79,2016-01-30,2016-02-05,2482,N,6,Ms. Modena Grady,normal_room,holiday,6,1,7,80,1,480,1
5146,N80,2016-01-30,2016-02-05,2482,N,6,Ms. Modena Grady,normal_room,holiday,6,1,7,80,1,480,1
5147,N81,2016-01-30,2016-02-05,2482,N,6,Ms. Modena Grady,normal_room,holiday,6,1,7,80,1,480,1
5148,N82,2016-01-30,2016-02-05,2482,N,6,Ms. Modena Grady,normal_room,holiday,6,1,7,80,1,480,1
5149,N86,2016-01-30,2016-02-05,2482,N,6,Ms. Modena Grady,normal_room,holiday,6,1,7,80,1,480,1
5150,N149,2016-03-25,2016-03-26,2483,N,1,Macie Zboncak,normal_room,holiday,2,0,2,80,1,80,1
5151,N150,2016-03-25,2016-03-26,2483,N,1,Macie Zboncak,normal_room,holiday,2,0,2,80,1,80,1
5152,S100,2016-03-26,2016-03-28,2484,S,2,Mr. Denis Krajcik,conference_room_small,conference,30,0,30,80,15,160,1
5153,S101,2016-03-26,2016-03-28,2484,S,2,Mr. Denis Krajcik,conference_room_small,conference,30,0,30,80,15,160,1
5154,D7,2016-03-19,2016-03-20,2485,D,1,Dr. Bee Quitzon,double_room,business,2,0,2,100,3,100,0
5155,S68,2016-03-03,2016-03-13,2486,S,10,Maximus Kunde,conference_room_small,party,25,29,54,80,15,800,1
5156,S69,2016-03-03,2016-03-13,2486,S,10,Maximus Kunde,conference_room_small,party,25,29,54,80,15,800,1
5157,S70,2016-03-03,2016-03-13,2486,S,10,Maximus Kunde,conference_room_small,party,25,29,54,80,15,800,1
5158,S71,2016-03-03,2016-03-13,2486,S,10,Maximus Kunde,conference_room_small,party,25,29,54,80,15,800,1
5159,D24,2016-01-09,2016-01-14,2487,D,5,Raelynn Hills,double_room,holiday,3,0,3,100,3,500,0
5160,N31,2016-02-19,2016-02-22,2488,N,3,Lia McClure,normal_room,holiday,2,2,4,80,1,240,1
5161,N48,2016-02-19,2016-02-22,2488,N,3,Lia McClure,normal_room,holiday,2,2,4,80,1,240,1
5162,N49,2016-02-19,2016-02-22,2488,N,3,Lia McClure,normal_room,holiday,2,2,4,80,1,240,1
5163,N53,2016-02-19,2016-02-22,2488,N,3,Lia McClure,normal_room,holiday,2,2,4,80,1,240,1
5164,X12,2016-02-05,2016-02-06,2489,X,1,Mr. Domenico Robel DDS,deluxe_room,holiday,2,0,2,150,3,150,0
5165,N68,2016-01-18,2016-01-22,2490,N,4,Ms. Shaquana Crooks,normal_room,holiday,1,2,3,80,1,320,1
5166,N69,2016-01-18,2016-01-22,2490,N,4,Ms. Shaquana Crooks,normal_room,holiday,1,2,3,80,1,320,1
